zip:varchar:5	lat:decimal:10,6	long:decimal:10,6	city:varchar:25	stateshort:varchar:2	state:varchar:20	county:varchar:21
49240	42.258533	-84.344285	Grass Lake	MI	Michigan	Jackson
49241	42.111258	-84.601588	Hanover	MI	Michigan	Jackson
49242	41.853903	-84.582913	Hillsdale	MI	Michigan	Hillsdale
49245	42.144355	-84.848182	Homer	MI	Michigan	Calhoun
49246	42.131129	-84.479081	Horton	MI	Michigan	Jackson
49247	41.870383	-84.095955	Hudson	MI	Michigan	Lenawee
49250	41.898745	-84.585577	Jonesville	MI	Michigan	Hillsdale
49251	42.478186	-84.407118	Leslie	MI	Michigan	Ingham
49252	42.029101	-84.619228	Litchfield	MI	Michigan	Hillsdale
49254	42.208747	-84.465922	Michigan Center	MI	Michigan	Jackson
49256	41.847360	-84.229012	Morenci	MI	Michigan	Lenawee
49261	42.164338	-84.245750	Napoleon	MI	Michigan	Jackson
49262	41.963943	-84.473084	North Adams	MI	Michigan	Hillsdale
49264	42.472836	-84.541672	Onondaga	MI	Michigan	Ingham
49265	42.007537	-84.182082	Onsted	MI	Michigan	Lenawee
49266	41.832935	-84.548539	Osseo	MI	Michigan	Hillsdale
49267	41.772724	-83.704835	Ottawa Lake	MI	Michigan	Monroe
49269	42.257902	-84.580681	Parma	MI	Michigan	Jackson
49270	41.865026	-83.670689	Petersburg	MI	Michigan	Monroe
49271	41.854948	-84.452585	Pittsford	MI	Michigan	Hillsdale
49274	41.846897	-84.728441	Reading	MI	Michigan	Hillsdale
49279	41.775793	-84.112125	Sand Creek	MI	Michigan	Lenawee
49283	42.272863	-84.605612	Spring Arbor	MI	Michigan	Jackson
49284	42.378230	-84.630106	Springport	MI	Michigan	Jackson
49285	42.496734	-84.243060	Stockbridge	MI	Michigan	Ingham
49286	42.008398	-83.922214	Tecumseh	MI	Michigan	Lenawee
49287	42.021720	-84.064971	Tipton	MI	Michigan	Lenawee
49288	41.743114	-84.447488	Waldron	MI	Michigan	Hillsdale
49301	42.963833	-85.482266	Ada	MI	Michigan	Kent
49302	42.856096	-85.402859	Alto	MI	Michigan	Kent
49304	43.929225	-85.840774	Baldwin	MI	Michigan	Lake
49306	43.074996	-85.563211	Belmont	MI	Michigan	Kent
49307	43.683493	-85.351800	Big Rapids	MI	Michigan	Mecosta
49310	43.552836	-84.966988	Blanchard	MI	Michigan	Isabella
49314	42.731193	-85.840372	Burnips	MI	Michigan	Allegan
49315	42.835828	-85.664425	Byron Center	MI	Michigan	Kent
49316	42.818680	-85.524437	Caledonia	MI	Michigan	Kent
49319	43.175953	-85.514105	Cedar Springs	MI	Michigan	Kent
49321	43.081164	-85.679652	Comstock Park	MI	Michigan	Kent
49323	42.721585	-85.788666	Dorr	MI	Michigan	Allegan
49325	42.738867	-85.364444	Freeport	MI	Michigan	Barry
49327	43.539032	-85.850409	Grant	MI	Michigan	Newaygo
49328	42.623664	-85.780339	Hopkins	MI	Michigan	Allegan
49329	43.382007	-85.442836	Howard City	MI	Michigan	Montcalm
49330	43.235060	-85.670248	Kent City	MI	Michigan	Kent
49331	42.969378	-85.384134	Lowell	MI	Michigan	Kent
49333	42.670351	-85.427281	Middleville	MI	Michigan	Barry
49335	42.736987	-85.663538	Moline	MI	Michigan	Allegan
49336	43.521990	-85.423262	Morley	MI	Michigan	Mecosta
49337	43.444927	-85.738980	Newaygo	MI	Michigan	Newaygo
49338	43.727770	-85.365385	Paris	MI	Michigan	Mecosta
49340	43.637851	-85.198945	Remus	MI	Michigan	Mecosta
49341	43.132429	-85.551631	Rockford	MI	Michigan	Kent
49343	43.258296	-85.504509	Sand Lake	MI	Michigan	Kent
49345	43.157685	-85.683555	Sparta	MI	Michigan	Kent
49348	42.685065	-85.642406	Wayland	MI	Michigan	Allegan
49349	43.611483	-85.797989	White Cloud	MI	Michigan	Newaygo
49401	42.979522	-85.939270	Allendale	MI	Michigan	Ottawa
49403	43.118172	-85.848391	Conklin	MI	Michigan	Ottawa
49404	43.062122	-85.959758	Coopersville	MI	Michigan	Ottawa
49405	43.932434	-86.177683	Custer	MI	Michigan	Mason
49406	42.636883	-86.202158	Douglas	MI	Michigan	Allegan
49408	42.542809	-86.118490	Fennville	MI	Michigan	Allegan
49409	43.080865	-86.215413	Ferrysburg	MI	Michigan	Ottawa
49412	43.513456	-85.913200	Fremont	MI	Michigan	Newaygo
49415	43.275502	-86.076550	Fruitport	MI	Michigan	Muskegon
49417	43.008786	-86.129031	Grand Haven	MI	Michigan	Ottawa
49418	42.882726	-85.753056	Grandville	MI	Michigan	Kent
49419	42.693859	-85.980959	Hamilton	MI	Michigan	Allegan
49420	43.700968	-86.334122	Hart	MI	Michigan	Oceana
49421	43.574326	-86.223175	Hesperia	MI	Michigan	Oceana
49422	42.985596	-86.444751	Holland	MI	Michigan	Ottawa
49425	43.417206	-86.130268	Holton	MI	Michigan	Muskegon
49426	42.861575	-85.935917	Hudsonville	MI	Michigan	Ottawa
49427	42.826676	-85.844378	Jamestown	MI	Michigan	Ottawa
49428	42.918544	-85.842586	Jenison	MI	Michigan	Ottawa
49431	43.998926	-86.349439	Ludington	MI	Michigan	Mason
49435	43.023673	-85.844039	Marne	MI	Michigan	Ottawa
49437	43.424040	-86.339517	Montague	MI	Michigan	Muskegon
49440	43.233764	-86.232858	Muskegon	MI	Michigan	Muskegon
49446	43.536651	-86.322856	New Era	MI	Michigan	Oceana
49448	43.080186	-86.068544	Nunica	MI	Michigan	Ottawa
49449	43.728586	-86.291994	Pentwater	MI	Michigan	Oceana
49450	42.483692	-86.066530	Pullman	MI	Michigan	Allegan
49451	43.205960	-85.968106	Ravenna	MI	Michigan	Muskegon
49453	42.645611	-86.165451	Saugatuck	MI	Michigan	Allegan
49454	43.940385	-86.263510	Scottville	MI	Michigan	Mason
49455	43.638343	-86.349283	Shelby	MI	Michigan	Oceana
49456	43.076609	-86.195380	Spring Lake	MI	Michigan	Ottawa
49457	43.358015	-86.157722	Twin Lake	MI	Michigan	Muskegon
49459	43.721873	-86.141107	Walkerville	MI	Michigan	Oceana
49461	43.345831	-86.327092	Whitehall	MI	Michigan	Muskegon
49464	42.869816	-85.969722	Zeeland	MI	Michigan	Ottawa
49501	42.984226	-85.629101	Grand Rapids	MI	Michigan	Kent
49601	44.335278	-85.549093	Cadillac	MI	Michigan	Wexford
49611	44.983262	-84.961776	Alba	MI	Michigan	Antrim
49614	44.396671	-86.116727	Bear Lake	MI	Michigan	Manistee
49615	44.997248	-85.198742	Bellaire	MI	Michigan	Antrim
49616	44.574478	-86.079370	Benzonia	MI	Michigan	Benzie
49617	44.630634	-86.002509	Beulah	MI	Michigan	Benzie
49619	44.309195	-85.972541	Brethren	MI	Michigan	Manistee
49622	45.075986	-85.255910	Central Lake	MI	Michigan	Antrim
49629	44.929020	-85.319467	Elk Rapids	MI	Michigan	Antrim
49631	43.958084	-85.302063	Evart	MI	Michigan	Osceola
49633	44.584533	-85.393948	Fife Lake	MI	Michigan	Grand Traverse
49635	44.613058	-86.177255	Frankfort	MI	Michigan	Benzie
49636	44.873421	-85.988670	Glen Arbor	MI	Michigan	Leelanau
49637	44.634126	-85.703494	Grawn	MI	Michigan	Grand Traverse
49643	44.633562	-85.782278	Interlochen	MI	Michigan	Grand Traverse
49646	44.697144	-85.092905	Kalkaska	MI	Michigan	Kalkaska
49649	44.577555	-85.530156	Kingsley	MI	Michigan	Grand Traverse
49651	44.376692	-85.094600	Lake City	MI	Michigan	Missaukee
49654	44.989416	-85.770227	Leland	MI	Michigan	Leelanau
49655	44.013375	-85.325480	Leroy	MI	Michigan	Osceola
49657	44.258292	-85.154382	Mc Bain	MI	Michigan	Missaukee
49659	44.947938	-85.122624	Mancelona	MI	Michigan	Antrim
49660	44.263534	-86.182473	Manistee	MI	Michigan	Manistee
49663	44.412765	-85.468268	Manton	MI	Michigan	Wexford
49664	44.869321	-85.902284	Maple City	MI	Michigan	Leelanau
49665	43.989936	-85.271121	Marion	MI	Michigan	Osceola
49668	44.399120	-85.629669	Mesick	MI	Michigan	Wexford
49670	45.122160	-85.618470	Northport	MI	Michigan	Leelanau
49676	44.803890	-85.250629	Rapid City	MI	Michigan	Kalkaska
49677	43.952029	-85.414718	Reed City	MI	Michigan	Osceola
49679	43.963767	-85.187258	Sears	MI	Michigan	Osceola
49682	44.988569	-85.644068	Suttons Bay	MI	Michigan	Leelanau
49684	44.693963	-85.676342	Traverse City	MI	Michigan	Grand Traverse
49688	44.112055	-85.405091	Tustin	MI	Michigan	Osceola
49701	45.753019	-84.691745	Mackinaw City	MI	Michigan	Cheboygan
49706	45.539802	-84.805792	Alanson	MI	Michigan	Emmet
49707	45.033143	-83.495091	Alpena	MI	Michigan	Alpena
49709	45.030626	-84.173067	Atlanta	MI	Michigan	Montmorency
49711	45.523425	-85.332038	Bay Shore	MI	Michigan	Charlevoix
49712	45.226478	-85.016896	Boyne City	MI	Michigan	Charlevoix
49713	45.203875	-84.848126	Boyne Falls	MI	Michigan	Charlevoix
49715	46.389131	-84.698136	Brimley	MI	Michigan	Chippewa
49719	46.007211	-84.276199	Cedarville	MI	Michigan	Mackinac
49720	45.265360	-85.229723	Charlevoix	MI	Michigan	Charlevoix
49721	45.592842	-84.468639	Cheboygan	MI	Michigan	Cheboygan
49727	45.203995	-85.102843	East Jordan	MI	Michigan	Charlevoix
49729	45.156457	-85.303853	Ellsworth	MI	Michigan	Antrim
49734	45.028411	-84.612207	Gaylord	MI	Michigan	Otsego
49738	44.691777	-84.612941	Grayling	MI	Michigan	Crawford
49740	45.554230	-84.925826	Harbor Springs	MI	Michigan	Emmet
49749	45.447209	-84.578019	Indian River	MI	Michigan	Cheboygan
49751	44.963223	-84.505983	Johannesburg	MI	Michigan	Otsego
49756	44.913060	-84.218570	Lewiston	MI	Michigan	Montmorency
49757	45.853721	-84.618203	Mackinac Island	MI	Michigan	Mackinac
49765	45.363283	-83.871571	Onaway	MI	Michigan	Presque Isle
49768	46.595083	-85.097324	Paradise	MI	Michigan	Chippewa
49769	45.566112	-84.863241	Pellston	MI	Michigan	Emmet
49770	45.355915	-84.913255	Petoskey	MI	Michigan	Emmet
49774	46.179987	-84.315417	Pickford	MI	Michigan	Chippewa
49775	45.969075	-84.991195	Pointe Aux Pins	MI	Michigan	Mackinac
49779	45.384168	-83.749850	Rogers City	MI	Michigan	Presque Isle
49780	46.258514	-84.800411	Rudyard	MI	Michigan	Chippewa
49782	45.668447	-85.547299	Beaver Island	MI	Michigan	Charlevoix
49783	46.357439	-84.587315	Sault Sainte Marie	MI	Michigan	Chippewa
49795	45.139667	-84.552604	Vanderbilt	MI	Michigan	Otsego
49796	45.245371	-84.938228	Walloon Lake	MI	Michigan	Charlevoix
49799	45.326831	-84.549533	Wolverine	MI	Michigan	Cheboygan
49801	46.021627	-87.874496	Iron Mountain	MI	Michigan	Dickinson
49802	45.807905	-88.084302	Kingsford	MI	Michigan	Dickinson
49812	45.601899	-87.519075	Carney	MI	Michigan	Menominee
49816	46.336962	-86.993579	Chatham	MI	Michigan	Alger
49818	45.910352	-87.207140	Cornell	MI	Michigan	Delta
49829	45.851343	-87.057049	Escanaba	MI	Michigan	Delta
49834	45.939891	-87.805995	Foster City	MI	Michigan	Dickinson
49837	45.881256	-87.115221	Gladstone	MI	Michigan	Delta
49841	46.331119	-87.439658	Gwinn	MI	Michigan	Marquette
49849	46.438690	-87.709096	Ishpeming	MI	Michigan	Marquette
49854	46.006223	-86.255490	Manistique	MI	Michigan	Schoolcraft
49855	46.593435	-87.615282	Marquette	MI	Michigan	Marquette
49858	45.228959	-87.567720	Menominee	MI	Michigan	Menominee
49862	46.414779	-86.460319	Munising	MI	Michigan	Alger
49866	46.494904	-87.799518	Negaunee	MI	Michigan	Marquette
49870	45.857201	-87.917602	Norway	MI	Michigan	Dickinson
49876	45.807590	-87.959862	Quinnesec	MI	Michigan	Dickinson
49878	45.913952	-86.804734	Rapid River	MI	Michigan	Delta
49881	46.074737	-88.039613	Sagola	MI	Michigan	Dickinson
49885	46.396896	-87.300505	Skandia	MI	Michigan	Marquette
49887	45.447416	-87.613960	Stephenson	MI	Michigan	Menominee
49893	45.295383	-87.585611	Wallace	MI	Michigan	Menominee
49908	46.804760	-88.575842	Baraga	MI	Michigan	Baraga
49910	46.585302	-89.517464	Bergland	MI	Michigan	Ontonagon
49913	47.154742	-88.525475	Calumet	MI	Michigan	Houghton
49918	47.471616	-87.946283	Copper Harbor	MI	Michigan	Keweenaw
49920	46.143009	-88.376197	Crystal Falls	MI	Michigan	Iron
49922	47.120346	-88.461337	Dollar Bay	MI	Michigan	Houghton
49930	47.156614	-88.558554	Hancock	MI	Michigan	Houghton
49931	47.105336	-88.548157	Houghton	MI	Michigan	Houghton
49935	46.120470	-88.618995	Iron River	MI	Michigan	Iron
49938	46.479574	-90.167111	Ironwood	MI	Michigan	Gogebic
49945	47.162481	-88.503108	Lake Linden	MI	Michigan	Houghton
49946	46.740227	-88.447050	Lanse	MI	Michigan	Baraga
49953	46.738070	-89.334696	Ontonagon	MI	Michigan	Ontonagon
49958	46.740200	-88.747900	Pelkie	MI	Michigan	Houghton
49964	46.079655	-88.629006	Stambaugh	MI	Michigan	Iron
49968	46.490844	-89.875182	Wakefield	MI	Michigan	Gogebic
49969	46.221840	-89.240577	Watersmeet	MI	Michigan	Gogebic
50002	41.439109	-94.633805	Adair	IA	Iowa	Adair
50003	41.617591	-94.034515	Adel	IA	Iowa	Dallas
50006	42.430997	-93.390638	Alden	IA	Iowa	Hardin
50007	41.813089	-93.609929	Alleman	IA	Iowa	Polk
50008	40.672872	-93.405589	Allerton	IA	Iowa	Wayne
50009	41.650970	-93.468500	Altoona	IA	Iowa	Polk
50010	42.037879	-93.600254	Ames	IA	Iowa	Story
50015	41.672687	-93.572173	Ankeny	IA	Iowa	Polk
50020	41.390677	-94.813882	Anita	IA	Iowa	Cass
50022	41.381871	-94.960765	Atlantic	IA	Iowa	Cass
50025	41.704535	-94.918652	Audubon	IA	Iowa	Audubon
50028	41.811839	-93.159506	Baxter	IA	Iowa	Jasper
50034	42.485099	-93.687780	Blairsburg	IA	Iowa	Hamilton
50035	41.730186	-93.456940	Bondurant	IA	Iowa	Polk
50036	42.042500	-93.904897	Boone	IA	Iowa	Boone
50040	42.161647	-94.088499	Boxholm	IA	Iowa	Boone
50044	41.211897	-93.054149	Bussey	IA	Iowa	Marion
50047	41.416785	-93.520445	Carlisle	IA	Iowa	Warren
50048	41.576333	-94.521205	Casey	IA	Iowa	Guthrie
50049	41.046868	-93.309464	Chariton	IA	Iowa	Lucas
50050	42.141856	-94.503538	Churdan	IA	Iowa	Greene
50054	41.684507	-93.222321	Colfax	IA	Iowa	Jasper
50056	42.000921	-93.380733	Colo	IA	Iowa	Story
50058	41.957228	-94.735083	Coon Rapids	IA	Iowa	Carroll
50060	40.777093	-93.327355	Corydon	IA	Iowa	Wayne
50061	41.468663	-93.745358	Cumming	IA	Iowa	Warren
50062	41.334487	-93.147780	Dallas	IA	Iowa	Marion
50063	41.713107	-93.930807	Dallas Center	IA	Iowa	Dallas
50067	40.743001	-93.831719	Decatur	IA	Iowa	Decatur
50069	41.521176	-94.107532	De Soto	IA	Iowa	Dallas
50070	41.531827	-94.205252	Dexter	IA	Iowa	Dallas
50071	42.651566	-93.582732	Dows	IA	Iowa	Wright
50072	41.430590	-94.107202	Earlham	IA	Iowa	Madison
50075	42.325487	-93.551530	Ellsworth	IA	Iowa	Hamilton
50076	41.589212	-94.870749	Exira	IA	Iowa	Audubon
50078	41.937357	-92.865043	Ferguson	IA	Iowa	Marshall
50105	42.114752	-93.639860	Gilbert	IA	Iowa	Story
50106	41.987444	-92.963098	Gilman	IA	Iowa	Marshall
50107	42.035745	-94.242288	Grand Junction	IA	Iowa	Greene
50109	41.761574	-93.853297	Granger	IA	Iowa	Dallas
50111	41.652116	-93.600453	Grimes	IA	Iowa	Polk
50112	41.685324	-92.630258	Grinnell	IA	Iowa	Poweshiek
50115	41.683516	-94.559702	Guthrie Center	IA	Iowa	Guthrie
50122	42.303338	-93.329584	Hubbard	IA	Iowa	Hardin
50123	40.802860	-93.518445	Humeston	IA	Iowa	Wayne
50124	41.906086	-93.616342	Huxley	IA	Iowa	Story
50125	41.314309	-93.588041	Indianola	IA	Iowa	Warren
50126	42.430260	-93.253363	Iowa Falls	IA	Iowa	Hardin
50129	42.007323	-94.372586	Jefferson	IA	Iowa	Greene
50130	42.339466	-93.721503	Jewell	IA	Iowa	Hamilton
50131	41.714435	-93.732559	Johnston	IA	Iowa	Polk
50132	42.390667	-93.684048	Kamrar	IA	Iowa	Hamilton
50138	41.295893	-93.104232	Knoxville	IA	Iowa	Marion
50140	40.618769	-93.927187	Lamoni	IA	Iowa	Decatur
50141	41.898521	-92.967122	Laurel	IA	Iowa	Marshall
50144	40.740697	-93.748889	Leon	IA	Iowa	Decatur
50145	41.207133	-93.499347	Liberty Center	IA	Iowa	Warren
50147	40.586053	-93.523318	Lineville	IA	Iowa	Wayne
50150	41.028469	-92.976822	Lovilia	IA	Iowa	Monroe
50153	41.605650	-92.846323	Lynnville	IA	Iowa	Jasper
50154	42.158029	-93.395647	Mc Callsburg	IA	Iowa	Story
50156	41.928860	-93.797086	Madrid	IA	Iowa	Boone
50157	41.732036	-92.512822	Malcom	IA	Iowa	Poweshiek
50158	42.036096	-92.998867	Marshalltown	IA	Iowa	Marshall
50160	41.385401	-93.741773	Martensdale	IA	Iowa	Warren
50161	41.920999	-93.395946	Maxwell	IA	Iowa	Story
50162	42.035719	-93.115647	Melbourne	IA	Iowa	Marshall
50163	41.242194	-93.173193	Melcher	IA	Iowa	Marion
50167	41.732252	-94.047607	Minburn	IA	Iowa	Dallas
50169	41.626952	-93.373903	Mitchellville	IA	Iowa	Polk
50171	41.605693	-92.473857	Montezuma	IA	Iowa	Poweshiek
50174	41.026682	-93.925695	Murray	IA	Iowa	Clarke
50201	42.002070	-93.503866	Nevada	IA	Iowa	Story
50207	41.393559	-92.634295	New Sharon	IA	Iowa	Mahaska
50208	41.718107	-93.012335	Newton	IA	Iowa	Jasper
50211	41.442071	-93.667713	Norwalk	IA	Iowa	Warren
50212	42.043714	-94.052358	Ogden	IA	Iowa	Boone
50213	41.029937	-93.775845	Osceola	IA	Iowa	Clarke
50216	41.650933	-94.425111	Panora	IA	Iowa	Guthrie
50218	41.349901	-93.880265	Patterson	IA	Iowa	Madison
50219	41.341915	-93.092797	Pella	IA	Iowa	Marion
50220	41.790296	-94.061780	Perry	IA	Iowa	Dallas
50225	41.351116	-93.233620	Pleasantville	IA	Iowa	Marion
50228	41.590964	-93.234793	Prairie City	IA	Iowa	Jasper
50237	41.561367	-93.398946	Runnells	IA	Iowa	Polk
50244	41.892500	-93.664006	Slater	IA	Iowa	Story
50246	42.296671	-93.776637	Stanhope	IA	Iowa	Hamilton
50247	42.025510	-93.144785	State Center	IA	Iowa	Marshall
50248	42.158072	-93.610141	Story City	IA	Iowa	Story
50249	42.296737	-93.721315	Stratford	IA	Iowa	Hamilton
50250	41.573966	-94.339598	Stuart	IA	Iowa	Guthrie
50251	41.576832	-92.924355	Sully	IA	Iowa	Jasper
50255	41.336267	-92.178366	Thornburg	IA	Iowa	Keokuk
50257	41.206381	-93.863473	Truro	IA	Iowa	Madison
50258	42.252265	-93.089028	Union	IA	Iowa	Hardin
50261	41.658215	-93.944641	Van Meter	IA	Iowa	Dallas
50263	41.598960	-93.875317	Waukee	IA	Iowa	Dallas
50265	41.567138	-93.717232	West Des Moines	IA	Iowa	Polk
50268	41.396307	-92.331335	What Cheer	IA	Iowa	Keokuk
50273	41.351621	-94.042219	Winterset	IA	Iowa	Madison
50276	41.776121	-93.955694	Woodward	IA	Iowa	Dallas
50278	42.149851	-93.298980	Zearing	IA	Iowa	Story
50301	41.672687	-93.572173	Des Moines	IA	Iowa	Polk
50322	41.630449	-93.753628	Urbandale	IA	Iowa	Polk
50325	41.607588	-93.744905	Clive	IA	Iowa	Polk
50401	43.116477	-93.270559	Mason City	IA	Iowa	Cerro Gordo
50420	42.819841	-93.429379	Alexander	IA	Iowa	Franklin
50421	42.783801	-93.712614	Belmond	IA	Iowa	Wright
50423	43.081779	-93.734689	Britt	IA	Iowa	Hancock
50424	43.377310	-93.803062	Buffalo Center	IA	Iowa	Winnebago
50428	43.100399	-93.260676	Clear Lake	IA	Iowa	Cerro Gordo
50432	43.218350	-93.800697	Crystal Lake	IA	Iowa	Hancock
50436	43.299419	-93.684781	Forest City	IA	Iowa	Winnebago
50438	43.089116	-93.734009	Garner	IA	Iowa	Hancock
50441	42.731454	-93.230657	Hampton	IA	Iowa	Franklin
50447	43.069212	-93.734839	Kanawha	IA	Iowa	Hancock
50448	43.359809	-93.240306	Kensett	IA	Iowa	Worth
50450	43.408993	-93.567204	Lake Mills	IA	Iowa	Winnebago
50452	42.782628	-93.389744	Latimer	IA	Iowa	Franklin
50456	43.342237	-93.271287	Manly	IA	Iowa	Worth
50458	43.149677	-92.974488	Nora Springs	IA	Iowa	Floyd
50459	43.428355	-93.261042	Northwood	IA	Iowa	Worth
50461	43.320773	-92.789683	Osage	IA	Iowa	Mitchell
50466	43.381795	-92.475226	Riceville	IA	Iowa	Howard
50468	43.016911	-92.907599	Rockford	IA	Iowa	Floyd
50469	43.002110	-93.181709	Rockwell	IA	Iowa	Cerro Gordo
50471	43.128382	-92.887374	Rudd	IA	Iowa	Floyd
50475	42.732312	-93.262211	Sheffield	IA	Iowa	Franklin
50478	43.406406	-93.748603	Thompson	IA	Iowa	Winnebago
50479	43.077155	-93.312569	Thornton	IA	Iowa	Cerro Gordo
50480	43.253389	-94.059290	Titonka	IA	Iowa	Kossuth
50482	43.111474	-93.467873	Ventura	IA	Iowa	Cerro Gordo
50483	43.103297	-94.029455	Wesley	IA	Iowa	Kossuth
50484	43.197698	-93.881521	Woden	IA	Iowa	Hancock
50510	42.735002	-95.151118	Albert City	IA	Iowa	Buena Vista
50511	43.109313	-94.166994	Algona	IA	Iowa	Kossuth
50514	43.407517	-94.531703	Armstrong	IA	Iowa	Emmet
50516	42.601287	-94.148103	Badger	IA	Iowa	Webster
50519	42.863891	-94.295698	Bode	IA	Iowa	Humboldt
50521	42.346605	-94.116205	Burnside	IA	Iowa	Webster
50522	43.183395	-94.177422	Burt	IA	Iowa	Kossuth
50523	42.347134	-94.280864	Callender	IA	Iowa	Webster
50525	42.703045	-93.745623	Clarion	IA	Iowa	Wright
50528	43.124819	-94.531189	Cylinder	IA	Iowa	Palo Alto
50529	42.736950	-94.243675	Dakota City	IA	Iowa	Humboldt
50533	42.646337	-93.882675	Eagle Grove	IA	Iowa	Wright
50536	43.118345	-94.690755	Emmetsburg	IA	Iowa	Palo Alto
50539	43.241336	-94.384458	Fenton	IA	Iowa	Kossuth
50542	42.785534	-93.912220	Goldfield	IA	Iowa	Wright
50543	42.325308	-94.251930	Gowrie	IA	Iowa	Webster
50546	42.842446	-94.721926	Havelock	IA	Iowa	Pocahontas
50548	42.775833	-94.207763	Humboldt	IA	Iowa	Humboldt
50554	42.821248	-94.835889	Laurens	IA	Iowa	Pocahontas
50557	42.390452	-94.048108	Lehigh	IA	Iowa	Webster
50558	42.841534	-94.163578	Livermore	IA	Iowa	Humboldt
50560	42.976166	-94.124477	Lu Verne	IA	Iowa	Kossuth
50562	42.973755	-94.644417	Mallard	IA	Iowa	Palo Alto
50563	42.500890	-94.576950	Manson	IA	Iowa	Calhoun
50568	42.705762	-95.003782	Newell	IA	Iowa	Buena Vista
50571	42.645733	-94.560735	Palmer	IA	Iowa	Pocahontas
50574	42.726507	-94.650755	Pocahontas	IA	Iowa	Pocahontas
50575	42.519205	-94.678445	Pomeroy	IA	Iowa	Calhoun
50578	43.312810	-94.560669	Ringsted	IA	Iowa	Emmet
50579	42.393114	-94.633664	Rockwell City	IA	Iowa	Calhoun
50583	42.439752	-94.992967	Sac City	IA	Iowa	Sac
50585	42.757096	-95.103677	Sioux Rapids	IA	Iowa	Buena Vista
50588	42.693184	-95.151811	Storm Lake	IA	Iowa	Buena Vista
50590	43.283285	-94.295584	Swea City	IA	Iowa	Kossuth
50595	42.434161	-93.825581	Webster City	IA	Iowa	Hamilton
50597	43.002465	-94.501553	West Bend	IA	Iowa	Palo Alto
50599	42.600976	-93.794414	Woolstock	IA	Iowa	Wright
50601	42.408805	-93.092510	Ackley	IA	Iowa	Hardin
50602	42.697108	-92.798100	Allison	IA	Iowa	Butler
50604	42.657249	-92.895287	Aplington	IA	Iowa	Butler
50606	42.752653	-91.695560	Arlington	IA	Iowa	Fayette
50613	42.517091	-92.435850	Cedar Falls	IA	Iowa	Black Hawk
50616	43.059926	-92.789058	Charles City	IA	Iowa	Floyd
50619	42.793119	-92.653238	Clarksville	IA	Iowa	Butler
50621	42.261859	-92.913373	Conrad	IA	Iowa	Grundy
50622	42.686195	-92.387102	Denver	IA	Iowa	Bremer
50624	42.377438	-92.713296	Dike	IA	Iowa	Grundy
50625	42.753663	-92.912537	Dumont	IA	Iowa	Butler
50626	42.562505	-92.178342	Dunkerton	IA	Iowa	Black Hawk
50627	42.335289	-93.141651	Eldora	IA	Iowa	Hardin
50629	42.577399	-91.981702	Fairbank	IA	Iowa	Buchanan
50630	43.052855	-92.205513	Fredericksburg	IA	Iowa	Chickasaw
50632	42.101125	-92.674254	Garwin	IA	Iowa	Tama
50635	42.194806	-92.533334	Gladbrook	IA	Iowa	Tama
50636	42.826237	-92.849090	Greene	IA	Iowa	Butler
50638	42.369118	-92.807878	Grundy Center	IA	Iowa	Grundy
50643	42.383317	-92.416125	Hudson	IA	Iowa	Black Hawk
50644	42.506055	-91.812140	Independence	IA	Iowa	Buchanan
